relationship_row_id,doc_id,region,ethnography_group,entity_a,entity_a_type,entity_b,entity_b_type,scope_coded,reasoning,supporting_quote_raw,relation_label_raw,local_term_raw,symmetry_coded,relation_type_coded,confidence,notes,extracted_at
925,/Nuer_Howell_19xx_93_KS,EasternAfrica,Nuer,young people of the bridegroom's party,age_set,young people of the bride's party,age_set,within_group,"Ritualized, recurrent courting badinage sung and exchanged between the two parties' youths at marriage.","Another hut, known as the dwil twacni or dwil kwen, is set aside for the young people of both parties, and the bride and bridegroom, their gwan twac and ngi nyal, sit there with their friends and coevals singing and exchanging courting badinage all night through.",dwil twacni / dwil kwen courting badinage,dwil twacni; dwil kwen,symmetric,joking_relationship,0.9,,2026-07-06T09:50:12.914000+00:00
940,/NyakyusaandNgonde_Wilson_1977_170_KS,EasternAfrica,NyakyusaandNgonde,Nyakyusa,ethnic group,Ngoni,ethnic group,cross_group,Text states Nyakyusa and Ngoni were recurring joking partners at labour centres (institutionalized cross-group teasing).,"The Ngoni were spoken of as equals who, without question, could be joking partners of Nyakyusa at labour centres (M. Wilson 1957b).",joking partners,,symmetric,joking_relationship,0.9,,2026-07-06T09:51:31.230424+00:00
941,/Okiek_Huntingford_1951_35_KS,EasternAfrica,Okiek,members of his own generation,age_set,members of his own generation,age_set,within_group,Peers of the same generation have culturally licensed rude joking among themselves.,"Between a man and the members of his own generation considerable latitude is allowed. As the Dorobo put it, Kicupekei, kiurerencinkei, kiilencinkei, ‘Kumin kon, ngut kum kamet’, amu ki lakok. (“We use bad language to one another, we play together, we say to each other, ‘May your father lie with you, or may you lie with your mother’, because we are children”, i. e. we are all of the same age.)",licensed liberties,"Kicupekei, kiurerencinkei, kiilencinkei",symmetric,joking_relationship,0.9,,2026-07-06T09:51:53.114085+00:00
942,/Okiek_Huntingford_1951_35_KS,EasternAfrica,Okiek,brother,kin_role,sister,kin_role,kinship,Sibling pairs are described as allowed 'perfectly innocuous intimacy' including joking.,"Between the sexes of the same generation there may be a perfectly innocuous intimacy, between brother and sister, between macokor, mama, and kesenda, which allows any kind of joking and language but stops short of actual sexual intercourse;",,,symmetric,joking_relationship,0.85,,2026-07-06T09:51:53.114085+00:00
943,/Okiek_Huntingford_1951_35_KS,EasternAfrica,Okiek,macokor,kin_role,mama,kin_role,kinship,Macokor and mama (kin categories) are listed together as permitted to use joking and language among them.,"Between the sexes of the same generation there may be a perfectly innocuous intimacy, between brother and sister, between macokor, mama, and kesenda, which allows any kind of joking and language but stops short of actual sexual intercourse;",,,symmetric,joking_relationship,0.8,,2026-07-06T09:51:53.114085+00:00
944,/Okiek_Huntingford_1951_35_KS,EasternAfrica,Okiek,macokor,kin_role,kesenda,kin_role,kinship,Macokor and kesenda are named among kin roles permitted mutual joking within the same generation.,"Between the sexes of the same generation there may be a perfectly innocuous intimacy, between brother and sister, between macokor, mama, and kesenda, which allows any kind of joking and language but stops short of actual sexual intercourse;",,,symmetric,joking_relationship,0.8,,2026-07-06T09:51:53.114085+00:00
945,/Okiek_Huntingford_1951_35_KS,EasternAfrica,Okiek,mama,kin_role,kesenda,kin_role,kinship,Mama and kesenda are paired in text as kin roles between whom joking and intimate language is allowed.,"Between the sexes of the same generation there may be a perfectly innocuous intimacy, between brother and sister, between macokor, mama, and kesenda, which allows any kind of joking and language but stops short of actual sexual intercourse;",,,symmetric,joking_relationship,0.8,,2026-07-06T09:51:53.114085+00:00
946,/Okiek_Kratz_1990_451_KS,EasternAfrica,Okiek,Okiek,ethnic group,Maasai,ethnic group,cross_group,"Text explicitly states recurrent joking characterizes Okiek–Maasai interactions, an institutionalized interethnic pattern.","Okiek are represented as trickster figures: cunning, greedy, unrestrained, and violators of accepted standards of social life and behavior in various ways.
Joking, apparent or real accommodation, and a certain diffidence characterize many Okiek interactions with Maasai, whatever the actual balance of goods, services, and reliance.",joking,,mixed,joking_relationship,0.9,,2026-07-06T09:52:02.881972+00:00
947,/Okiek_Kratz_1990_457_KS,EasternAfrica,Okiek,men,group,women,group,within_group,Recurrent joking between male and female ritual communities about hierarchy in ceremonies.,"Faced with the challenge of women's own corresponding ritual community and ceremonial organization, men sometimes try to introduce an evaluative hierarchy and male priority into the trial and secrets of initiation as well. Some may claim that their pain is greater, or that shared themes in secret songs were taken from them by women. However, these attempts are usually joking or rather half-hearted, in partial recognition of their absurdity.",attempts to introduce male priority (joking),,mixed,joking_relationship,0.8,"Text frames joking as recurrent, ritual-contextualized banter between men's and women's ritual communities.",2026-07-06T09:52:12.264207+00:00
948,/Okiek_Kratz_1990_458_KS,EasternAfrica,Okiek,men,group,women's house of ritual,group,within_group,Text names recurring 'joking attacks' by men directed at women's ritual house; intra-societal gendered ritual teasing.,"A certain ambivalence does emerge, however, as the situation highlights the contradiction and brings out the tension ordinarily defused by the dispersal of women. It emerges in the encouraging speeches made to girls, in side comments made during initiation ceremonies, and in joking attacks made by men on the women's house of ritual.",joking attacks,,non_symmetric,joking_relationship,0.9,,2026-07-06T09:52:27.019541+00:00
949,/Okiek_Kratz_1990_458_KS,EasternAfrica,Okiek,girls (initiates),kin_role,audience (adults),group,within_group,"Pesenweek confessions are a ritualized, recurrent setting where adults publicly tease/initiate girls; culturally patterned teasing.","The confessions can be actuely embarrassing for initiates and uproariously funny for the audience. Girls are asked to describe times when they refused to help with work or to go on errands for adults, and to name those involved.",pesenweek confessional teasing,pesenweek,non_symmetric,joking_relationship,0.9,,2026-07-06T09:52:27.019541+00:00
950,/Okiek_Kratz_1991_832_KS,EasternAfrica,Okiek,children,group,adults,group,within_group,Pesenweek confession ritual produces recurrent teasing and scapegoating between children and adults.,"The child instigates a pesenta through disrespect and disobedience, but the actual threat originates in the adult's grudgeful anger. As pesenweek are told and then announced, blame shifts subtly from child to adult. ... it becomes a laughing matter. Adults are usually more than willing scapegoats, adding to the hilarity with other comments.",pesenweek confessional teasing,pesenweek,mixed,joking_relationship,0.9,,2026-07-06T09:52:41.519898+00:00
962,/Shilluk_Howell_1946_26_KS,EasternAfrica,Shilluk,drummers,group,dancers,group,within_group,"Ritualized, recurrent signal-response producing mock terror and laughter between defined ceremony roles.","On each day, at the close of the ceremonies the drummers whisked the drums from their holes and rushed them out of the village. This was a signal to the dancers to disperse, and they did so with great speed and with mock terror. The spirit of the late reth was said to return on the drums being drawn, and hands were clapped by the onlookers as before.",mock terror signal-response,,symmetric,joking_relationship,0.6,"Treated as a recurrent, culturally patterned joking/teasing interaction tied to funerary ritual roles (drummers vs dancers).",2026-07-06T09:54:22.571724+00:00
964,/Somali_Cerulli_1959_114_KS,EasternAfrica,Somali,the pastoralists of the woodland,regional group,"the Hawiyya tribes settled in the villages of the ""black land""",ethnic group,cross_group,Text states woodland pastoralists routinely joke about Hawiyya villagers; recurrent cross-group teasing.,"Thus the pastoralists of the woodland joke about the unexpected attitudes of the Hawiyya tribes settled in the villages of the “black land” of the valley of the W[unknown]ebi (B[unknown]adi ‘Add[unknown]a, M[unknown]olk[unknown]al, M[unknown]obil[unknown]en, etc.), tribes that have fewer scruples in some of their attitudes than the people of the woodland remaining more attached to the customs.",,saddehliya,non_symmetric,joking_relationship,0.7,,2026-07-06T09:54:53.791595+00:00
965,/Somali_Cerulli_1959_120_KS,EasternAfrica,Somali,Hawiye,ethnic group,M[unknown]obil[unknown]en,clan,cross_group,Proverbary mockery by Hawiye targets named group repeatedly; institutionalized inter-group teasing.,"“You should spend midday under a maray tree and at night ask a M[unknown]obil[unknown]en for hospitality!”

“The maray tree does not give shade because of its very scarce leaves, just as the M[unknown]obil[unknown]en are scarcely hospitable because of their notorious parsimony.",proverbary mockery,mâlin maráy kú härgál,unclear,joking_relationship,0.7,,2026-07-06T09:55:17.005368+00:00
966,/Somali_Cerulli_1959_120_KS,EasternAfrica,Somali,Hawiye,ethnic group,Dínl[unknown]a Mant[unknown]an,lineage,cross_group,Ethnographer records proverb comparing Dinlä Mantan's cunning; recurring cultural proverb mocks that lineage.,"“The astuteness of the Dîhlä Mant[unknown]an and the ground under which one has dug are equally deep.”

“The cunning of the Dinlä Mant[unknown]an proceeds underground like a gallery dug under the ground, for instance, by the faranfar (the heterocephalus glaber, the rodent so widespread in the Somalian woodland).",proverbary mockery,sírta Dínl[unknown]a Mantân,unclear,joking_relationship,0.7,,2026-07-06T09:55:17.005368+00:00
967,/Somali_Cerulli_1959_120_KS,EasternAfrica,Somali,Hawiye,ethnic group,Barísä Mant[unknown]an,lineage,cross_group,Proverb explicitly jokes about Barisä Mantan's stinginess; culturally patterned teasing between groups.,"“To ask the Barísä Mant[unknown]an for money is [like] an elephant that wants to feed on grass during the dry season.”

They joke about the attachment of the Barisä Mant[unknown]an to their goods.",proverbary mockery,Barísä Mantân mâl la[unknown]gá hevhívo,unclear,joking_relationship,0.7,,2026-07-06T09:55:17.005368+00:00
